7.33344089182131e-06	0.499985333118216	0.500007333440892	-2.143286625
0.444458904103958	0.111082191792084	0.444458904103958	-4.577495778
0.374972965846763	0.125054068306473	0.499972965846764	-4.448348766
0.499972965846763	0.125054068306473	0.374972965846764	-4.235138531
0.428581771701243	0.142836456597513	0.428581771701243	-4.384046625
0.166688356155937	0.166623287688126	0.666688356155937	-2.395424396
0.666688356155937	0.166623287688126	0.166688356155937	-2.064178458
0.333388356155937	0.166623287688126	0.499988356155937	-4.165759083
0.499988356155937	0.166623287688126	0.333388356155937	-3.893993771
0.400002933376357	0.199994133247286	0.400002933376357	-4.12671815
0.200002933376357	0.199994133247286	0.600002933376357	-2.905276525
0.600002933376357	0.199994133247286	0.200002933376357	-2.573039775
0.250003666720446	0.249992666559108	0.500003666720446	-3.677341802
0.500003666720446	0.249992666559108	0.250003666720446	-3.26253175
0.333318977284955	0.33336204543009	0.333318977284955	-3.314118375
0.166618977284955	0.33336204543009	0.500018977284955	-3.173667021
0.200005866752713	0.399988266494573	0.400005866752714	-2.849677975
0.400005866752713	0.399988266494573	0.200005866752714	-2.6234093
0.142787580076811	0.428624839846378	0.428587580076811	-2.670053518
0.428587580076811	0.428624839846378	0.142787580076811	-2.283119696
0.111077881388913	0.444444237222174	0.444477881388913	-2.565784153
0.444477881388913	0.444444237222174	0.111077881388913	-2.083236583
0.250007333440892	0.499985333118216	0.250007333440892	-2.488943656
0.20000880012907	0.599982399741859	0.200008800129071	-1.978378825
0.16663795456991	0.66672409086018	0.16663795456991	-1.637652271
1	0	0	0
1.46668817836426e-05	0.999970666236432	1.46668817841977e-05	0
0	0	1	0
0.5	0	0.5	-5.263632438
0.500007333440892	0.499985333118216	7.33344089209886e-06	-1.441584388
7.33344089182131e-06	0.499985333118216	0.500007333440892	-2.143286625
0.48440577136594	0.0155884572681199	0.50000577136594	-5.136968713
0.50000577136594	0.0155884572681199	0.48440577136594	-5.125478371
0.33333795456991	0.66672409086018	-6.20454300898632e-05	-1.044208458
0.14283289518054	0.857134209638919	3.28951805408373e-05	-0.519228125
